LineId,Date,Time,Pid,Level,Component,Content,EventId,EventTemplate,ParameterList
927,Dec,6,09:20:44,combo,kernel,Out of Memory: Killed process 9416 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9416 (httpd).']
928,Dec,6,09:25:30,combo,kernel,Out of Memory: Killed process 9432 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9432 (httpd).']
929,Dec,6,09:25:44,combo,kernel,Out of Memory: Killed process 9433 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9433 (httpd).']
930,Dec,6,09:25:48,combo,kernel,Out of Memory: Killed process 9442 (python).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9442 (python).']
931,Dec,6,09:30:27,combo,kernel,Out of Memory: Killed process 9444 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9444 (httpd).']
932,Dec,6,09:30:40,combo,kernel,Out of Memory: Killed process 9445 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9445 (httpd).']
933,Dec,6,09:31:03,combo,kernel,Out of Memory: Killed process 9462 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9462 (httpd).']
934,Dec,6,09:31:21,combo,kernel,Out of Memory: Killed process 9463 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9463 (httpd).']
935,Dec,6,09:31:32,combo,kernel,Out of Memory: Killed process 9459 (python).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9459 (python).']
936,Dec,6,09:35:24,combo,kernel,Out of Memory: Killed process 9464 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9464 (httpd).']
937,Dec,6,09:35:31,combo,kernel,Out of Memory: Killed process 9465 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9465 (httpd).']
938,Dec,6,09:35:47,combo,kernel,Out of Memory: Killed process 9474 (python).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9474 (python).']
939,Dec,6,09:45:14,combo,kernel,Out of Memory: Killed process 9476 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9476 (httpd).']
940,Dec,6,09:45:36,combo,kernel,Out of Memory: Killed process 9477 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9477 (httpd).']
941,Dec,6,09:45:44,combo,kernel,Out of Memory: Killed process 9491 (python).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9491 (python).']
942,Dec,6,09:50:19,combo,kernel,Out of Memory: Killed process 9492 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9492 (httpd).']
943,Dec,6,09:50:34,combo,kernel,Out of Memory: Killed process 9493 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9493 (httpd).']
944,Dec,6,09:50:42,combo,kernel,Out of Memory: Killed process 9498 (python).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9498 (python).']
945,Dec,6,09:55:17,combo,kernel,Out of Memory: Killed process 9502 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9502 (httpd).']
946,Dec,6,09:55:29,combo,kernel,Out of Memory: Killed process 9503 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9503 (httpd).']
947,Dec,6,09:55:38,combo,kernel,Out of Memory: Killed process 9508 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9508 (httpd).']
948,Dec,6,09:55:44,combo,kernel,Out of Memory: Killed process 9506 (python).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9506 (python).']
949,Dec,6,10:00:20,combo,kernel,Out of Memory: Killed process 9509 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9509 (httpd).']
950,Dec,6,10:00:31,combo,kernel,Out of Memory: Killed process 9510 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9510 (httpd).']
951,Dec,6,10:00:39,combo,kernel,Out of Memory: Killed process 9515 (python).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9515 (python).']
952,Dec,6,10:00:49,combo,kernel,Out of Memory: Killed process 9519 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9519 (httpd).']
953,Dec,6,10:05:28,combo,kernel,Out of Memory: Killed process 9520 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9520 (httpd).']
954,Dec,6,10:05:37,combo,kernel,Out of Memory: Killed process 9521 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9521 (httpd).']
955,Dec,6,10:05:45,combo,kernel,Out of Memory: Killed process 9539 (python).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9539 (python).']
956,Dec,6,10:06:02,combo,kernel,Out of Memory: Killed process 9540 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9540 (httpd).']
957,Dec,6,10:10:24,combo,kernel,Out of Memory: Killed process 9541 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9541 (httpd).']
958,Dec,6,10:10:29,combo,kernel,Out of Memory: Killed process 9542 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9542 (httpd).']
959,Dec,6,10:10:36,combo,kernel,Out of Memory: Killed process 9548 (python).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9548 (python).']
960,Dec,6,10:15:29,combo,kernel,Out of Memory: Killed process 9554 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9554 (httpd).']
961,Dec,6,10:15:35,combo,kernel,Out of Memory: Killed process 9555 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9555 (httpd).']
962,Dec,6,10:15:46,combo,kernel,Out of Memory: Killed process 9573 (python).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9573 (python).']
963,Dec,6,10:15:59,combo,kernel,Out of Memory: Killed process 9574 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9574 (httpd).']
964,Dec,6,10:16:10,combo,kernel,Out of Memory: Killed process 9575 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9575 (httpd).']
965,Dec,6,10:16:17,combo,kernel,Out of Memory: Killed process 9576 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9576 (httpd).']
966,Dec,6,10:16:24,combo,kernel,Out of Memory: Killed process 9577 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9577 (httpd).']
967,Dec,6,10:16:36,combo,kernel,Out of Memory: Killed process 9572 (mrtg).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9572 (mrtg).']
968,Dec,6,10:16:43,combo,kernel,Out of Memory: Killed process 9286 (sendmail).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9286 (sendmail).']
969,Dec,6,10:20:27,combo,kernel,Out of Memory: Killed process 9580 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9580 (httpd).']
970,Dec,6,10:25:19,combo,kernel,Out of Memory: Killed process 9581 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9581 (httpd).']
971,Dec,6,10:25:28,combo,kernel,Out of Memory: Killed process 9582 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9582 (httpd).']
972,Dec,6,10:30:21,combo,kernel,Out of Memory: Killed process 9612 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9612 (httpd).']
973,Dec,6,10:30:27,combo,kernel,Out of Memory: Killed process 9613 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9613 (httpd).']
974,Dec,6,10:35:21,combo,kernel,Out of Memory: Killed process 9627 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9627 (httpd).']
975,Dec,6,10:35:28,combo,kernel,Out of Memory: Killed process 9628 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9628 (httpd).']
976,Dec,6,10:35:40,combo,kernel,Out of Memory: Killed process 9635 (python).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9635 (python).']
977,Dec,6,10:40:14,combo,kernel,Out of Memory: Killed process 9637 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9637 (httpd).']
978,Dec,6,10:40:34,combo,kernel,Out of Memory: Killed process 9638 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9638 (httpd).']
979,Dec,6,10:40:41,combo,kernel,Out of Memory: Killed process 9654 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9654 (httpd).']
980,Dec,6,10:40:51,combo,kernel,Out of Memory: Killed process 9652 (python).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9652 (python).']
981,Dec,6,10:45:20,combo,kernel,Out of Memory: Killed process 9655 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9655 (httpd).']
982,Dec,6,10:45:25,combo,kernel,Out of Memory: Killed process 9656 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9656 (httpd).']
983,Dec,6,10:45:34,combo,kernel,Out of Memory: Killed process 9660 (python).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9660 (python).']
984,Dec,6,10:50:20,combo,kernel,Out of Memory: Killed process 9662 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9662 (httpd).']
985,Dec,6,10:50:27,combo,kernel,Out of Memory: Killed process 9663 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9663 (httpd).']
986,Dec,6,10:50:32,combo,kernel,Out of Memory: Killed process 9670 (python).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9670 (python).']
987,Dec,6,10:55:22,combo,kernel,Out of Memory: Killed process 9674 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9674 (httpd).']
988,Dec,6,10:55:30,combo,kernel,Out of Memory: Killed process 9673 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9673 (httpd).']
989,Dec,6,10:55:39,combo,kernel,Out of Memory: Killed process 9675 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9675 (httpd).']
990,Dec,6,10:55:47,combo,kernel,Out of Memory: Killed process 9678 (python).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9678 (python).']
991,Dec,6,11:00:17,combo,kernel,Out of Memory: Killed process 9680 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9680 (httpd).']
992,Dec,6,11:00:21,combo,kernel,Out of Memory: Killed process 9681 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9681 (httpd).']
993,Dec,6,11:00:27,combo,kernel,Out of Memory: Killed process 9685 (python).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9685 (python).']
994,Dec,6,11:05:17,combo,kernel,Out of Memory: Killed process 9689 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9689 (httpd).']
995,Dec,6,11:05:22,combo,kernel,Out of Memory: Killed process 9690 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9690 (httpd).']
996,Dec,6,11:05:28,combo,kernel,Out of Memory: Killed process 9708 (python).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9708 (python).']
997,Dec,6,11:05:41,combo,kernel,Out of Memory: Killed process 9710 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9710 (httpd).']
998,Dec,6,11:10:25,combo,kernel,Out of Memory: Killed process 9711 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9711 (httpd).']
999,Dec,6,11:10:33,combo,kernel,Out of Memory: Killed process 9712 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9712 (httpd).']
1000,Dec,6,11:10:42,combo,kernel,Out of Memory: Killed process 9721 (python).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9721 (python).']
1001,Dec,6,11:11:00,combo,kernel,Out of Memory: Killed process 9724 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9724 (httpd).']
1002,Dec,6,11:11:13,combo,kernel,Out of Memory: Killed process 9725 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9725 (httpd).']
1003,Dec,6,11:11:28,combo,kernel,Out of Memory: Killed process 9726 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9726 (httpd).']
1004,Dec,6,11:11:38,combo,kernel,Out of Memory: Killed process 9727 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9727 (httpd).']
1005,Dec,6,11:11:52,combo,kernel,Out of Memory: Killed process 9393 (sendmail).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9393 (sendmail).']
1006,Dec,6,11:20:30,combo,kernel,Out of Memory: Killed process 9728 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9728 (httpd).']
1007,Dec,6,11:25:26,combo,kernel,Out of Memory: Killed process 9729 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9729 (httpd).']
1008,Dec,6,11:30:23,combo,kernel,Out of Memory: Killed process 9730 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9730 (httpd).']
1009,Dec,6,11:30:28,combo,kernel,Out of Memory: Killed process 9771 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9771 (httpd).']
1010,Dec,6,11:30:33,combo,kernel,Out of Memory: Killed process 9786 (python).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9786 (python).']
1011,Dec,6,11:35:24,combo,kernel,Out of Memory: Killed process 9790 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9790 (httpd).']
1012,Dec,6,11:35:29,combo,kernel,Out of Memory: Killed process 9791 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9791 (httpd).']
1013,Dec,6,11:35:35,combo,kernel,Out of Memory: Killed process 9803 (python).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9803 (python).']
1014,Dec,6,11:40:17,combo,kernel,Out of Memory: Killed process 9804 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9804 (httpd).']
1015,Dec,6,11:40:26,combo,kernel,Out of Memory: Killed process 9805 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9805 (httpd).']
1016,Dec,6,11:40:34,combo,kernel,Out of Memory: Killed process 9813 (python).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9813 (python).']
1017,Dec,6,11:40:48,combo,kernel,Out of Memory: Killed process 9817 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9817 (httpd).']
1018,Dec,6,11:45:17,combo,kernel,Out of Memory: Killed process 9818 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9818 (httpd).']
1019,Dec,6,11:45:23,combo,kernel,Out of Memory: Killed process 9819 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9819 (httpd).']
1020,Dec,6,11:45:48,combo,kernel,Out of Memory: Killed process 9825 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9825 (httpd).']
1021,Dec,6,11:45:59,combo,kernel,Out of Memory: Killed process 9826 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9826 (httpd).']
1022,Dec,6,11:46:08,combo,kernel,Out of Memory: Killed process 9824 (python).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9824 (python).']
1023,Dec,6,11:50:35,combo,kernel,Out of Memory: Killed process 9827 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9827 (httpd).']
1024,Dec,6,11:50:40,combo,kernel,Out of Memory: Killed process 9828 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9828 (httpd).']
1025,Dec,6,11:50:47,combo,kernel,Out of Memory: Killed process 9834 (python).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9834 (python).']
1026,Dec,6,11:51:00,combo,kernel,Out of Memory: Killed process 9837 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9837 (httpd).']
1027,Dec,6,11:55:14,combo,kernel,Out of Memory: Killed process 9838 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9838 (httpd).']
1028,Dec,6,11:55:19,combo,kernel,Out of Memory: Killed process 9839 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9839 (httpd).']
1029,Dec,6,11:55:24,combo,kernel,Out of Memory: Killed process 9845 (python).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9845 (python).']
1030,Dec,6,12:00:14,combo,kernel,Out of Memory: Killed process 9846 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9846 (httpd).']
1031,Dec,6,12:00:21,combo,kernel,Out of Memory: Killed process 9847 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9847 (httpd).']
1032,Dec,6,12:00:43,combo,kernel,Out of Memory: Killed process 9858 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9858 (httpd).']
1033,Dec,6,12:00:50,combo,kernel,Out of Memory: Killed process 9859 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9859 (httpd).']
1034,Dec,6,12:00:55,combo,kernel,Out of Memory: Killed process 9855 (python).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9855 (python).']
1035,Dec,6,12:01:19,combo,kernel,Out of Memory: Killed process 9860 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9860 (httpd).']
1036,Dec,6,12:01:27,combo,kernel,Out of Memory: Killed process 9861 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9861 (httpd).']
1037,Dec,6,12:01:33,combo,kernel,Out of Memory: Killed process 9856 (python).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9856 (python).']
1038,Dec,6,12:01:47,combo,kernel,Out of Memory: Killed process 9866 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9866 (httpd).']
1039,Dec,6,12:01:59,combo,kernel,Out of Memory: Killed process 9867 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9867 (httpd).']
1040,Dec,6,12:02:10,combo,kernel,Out of Memory: Killed process 9868 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9868 (httpd).']
1041,Dec,6,12:02:26,combo,kernel,Out of Memory: Killed process 9869 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9869 (httpd).']
1042,Dec,6,12:02:32,combo,kernel,Out of Memory: Killed process 9544 (sendmail).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9544 (sendmail).']
1043,Dec,6,12:02:40,combo,kernel,Out of Memory: Killed process 9715 (sendmail).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9715 (sendmail).']
1044,Dec,6,12:02:41,combo,kernel,Out of Memory: Killed process 9853 (mrtg).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9853 (mrtg).']
1045,Dec,6,12:02:46,combo,kernel,Out of Memory: Killed process 9864 (diskcheck).,e3d9fb97,Out of Memory: Killed process <*> <*>,['9864 (diskcheck).']
1046,Dec,6,12:20:01,combo,gpm[2068],*** info [mice.c(1766)]:,f2487cd5,*** info <*>,['[mice.c(1766)]:']
1047,Dec,6,12:20:02,combo,gpm[2068],imps2: Auto-detected intellimouse PS/2,c3e293cc,imps2: Auto-detected intellimouse PS/<*>,['2']
1048,Dec,6,12:20:03,combo,gdm[2402],Master rebooting...,de05a126,Master rebooting...,[]
1049,Dec,6,12:20:08,combo,shutdown,shutting down for system reboot,4a5fdb52,shutting down for system reboot,[]
1050,Dec,6,12:20:11,combo,udev[9933],removing device node '/udev/vcsa7',3d002f62,removing device node <*>,"[""'/udev/vcsa7'""]"
1051,Dec,6,12:20:11,combo,udev[9932],removing device node '/udev/vcs7',3d002f62,removing device node <*>,"[""'/udev/vcs7'""]"
1052,Dec,6,12:20:14,combo,init,Switching to runlevel: 6,3612d5a3,Switching to runlevel: <*>,['6']
1053,Dec,6,12:20:14,combo,udev[10001],removing device node '/udev/vcsa3',3d002f62,removing device node <*>,"[""'/udev/vcsa3'""]"
1054,Dec,6,12:20:14,combo,udev[9969],removing device node '/udev/vcs1',3d002f62,removing device node <*>,"[""'/udev/vcs1'""]"
1055,Dec,6,12:20:14,combo,udev[10012],removing device node '/udev/vcs2',3d002f62,removing device node <*>,"[""'/udev/vcs2'""]"
1056,Dec,6,12:20:14,combo,udev[10000],removing device node '/udev/vcs3',3d002f62,removing device node <*>,"[""'/udev/vcs3'""]"
1057,Dec,6,12:20:14,combo,udev[9999],removing device node '/udev/vcsa1',3d002f62,removing device node <*>,"[""'/udev/vcsa1'""]"
1058,Dec,6,12:20:14,combo,udev[10026],removing device node '/udev/vcsa2',3d002f62,removing device node <*>,"[""'/udev/vcsa2'""]"
1059,Dec,6,12:20:14,combo,udev[10035],removing device node '/udev/vcs4',3d002f62,removing device node <*>,"[""'/udev/vcs4'""]"
1060,Dec,6,12:20:15,combo,udev[10044],removing device node '/udev/vcsa4',3d002f62,removing device node <*>,"[""'/udev/vcsa4'""]"
1061,Dec,6,12:20:15,combo,udev[10049],removing device node '/udev/vcs5',3d002f62,removing device node <*>,"[""'/udev/vcs5'""]"
1062,Dec,6,12:20:15,combo,udev[10052],removing device node '/udev/vcsa5',3d002f62,removing device node <*>,"[""'/udev/vcsa5'""]"
1063,Dec,6,12:20:15,combo,udev[10054],removing device node '/udev/vcs6',3d002f62,removing device node <*>,"[""'/udev/vcs6'""]"
1064,Dec,6,12:20:15,combo,udev[10065],removing device node '/udev/vcsa6',3d002f62,removing device node <*>,"[""'/udev/vcsa6'""]"
1065,Dec,6,12:20:15,combo,udev[10089],creating device node '/udev/vcsa1',961489c4,creating device node <*>,"[""'/udev/vcsa1'""]"
1066,Dec,6,12:20:15,combo,udev[10082],creating device node '/udev/vcs1',961489c4,creating device node <*>,"[""'/udev/vcs1'""]"
1067,Dec,6,12:20:20,combo,messagebus,messagebus shutdown failed,2f08a67f,messagebus shutdown failed,[]
1068,Dec,6,12:20:23,combo,atd,atd shutdown succeeded,70943641,atd <*> succeeded,['shutdown']
1069,Dec,6,12:20:24,combo,privoxy,privoxy shutdown succeeded,930eaf5b,privoxy <*> succeeded,['shutdown']
1070,Dec,6,12:20:28,combo,cups,cupsd shutdown succeeded,d6254e1a,cupsd <*> succeeded,['shutdown']
1071,Dec,6,12:20:29,combo,xfs,xfs shutdown failed,115bbe5f,xfs shutdown failed,[]
1072,Dec,6,12:20:29,combo,FreeWnn,jserver shutdown failed,9143cfb3,jserver shutdown failed,[]
